city,state,region,year,v1_excel_mt_co2,v2_city_specific_mt_co2,v3_mpg_split_mt_co2,v2_v1_delta,v2_v1_pct,v3_v1_delta,v3_v1_pct,v3_v2_delta,v3_v2_pct,v2_gasoline,v2_diesel,v2_ethanol,v2_electricity,v3_gasoline,v3_diesel,v3_ethanol,v3_electricity
Philadelphia,Pennsylvania,PJME,2038,1146626.0536880577,2000614.4753901463,2318045.5938088386,853988.4217020886,74.4783723477487,1171419.540120781,102.16229923896954,317431.1184186924,15.866681078411627,1771431.7323718956,110461.12836991985,91884.77117521995,26836.843473110872,2108641.1558907707,94356.88726316177,80004.01965064186,35043.53100426444
Philadelphia,Pennsylvania,PJME,2039,1116665.3132764357,1946780.7686302077,2261997.6295439247,830115.455353772,74.33878759232786,1145332.316267489,102.56719740912708,315216.86091371696,16.191697904202616,1722379.6910089247,111591.06659466519,85238.81405640442,27571.19697021351,2053826.7870626347,97948.49453317127,74236.47317418139,35985.87477393705
Philadelphia,Pennsylvania,PJME,2040,1090463.9103799688,1900742.9645238225,2216465.475569871,810279.0541438537,74.30590287591585,1126001.565189902,103.258948276202,315722.51104604825,16.610479004200528,1677477.3831021143,112912.21495281257,79070.76786428063,31282.59860461519,2004490.8776176046,102289.81103448472,68872.44706817938,40812.33984960204
Philadelphia,Pennsylvania,PJME,2041,1057216.6299704844,1861127.3101356754,2155999.8805738892,803910.680165191,76.04029840011452,1098783.2506034048,103.93170325310537,294872.5704382139,15.84376140376543,1636747.7179341891,114410.7212181385,73349.18703376836,36619.683949579514,1936504.8710360248,107456.18039595877,63848.49501137328,48190.33413053247
Philadelphia,Pennsylvania,PJME,2042,1035772.663365919,1823991.4818813077,2121659.003587437,788218.8185153886,76.0995966000819,1085886.3402215177,104.83828919492294,297667.5217061292,16.31956753433453,1599862.1783207706,116077.32409588344,68041.72072250937,40010.258742144346,1896308.5451415454,113560.5123731499,59213.02329147209,52576.922781269575
Philadelphia,Pennsylvania,PJME,2043,1015569.9412189332,1797672.704840296,2101021.5800697105,782102.7636213627,77.0112162518957,1085451.6388507774,106.88103249176211,303348.87522941455,16.874533078943525,1567179.2306711215,117921.87386242121,63118.02838975063,49453.57191700264,1860419.2115290377,120738.4796971046,54923.09331819114,64940.79552537731
Philadelphia,Pennsylvania,PJME,2044,1003134.6174814224,1777817.8129953037,2092635.9138790206,774683.1955138813,77.2262448143684,1089501.2963975982,108.60967983868579,314818.10088371695,17.708119391227438,1539193.6127472462,119962.12965311065,58549.59671507575,60112.47387987123,1833566.229960204,129154.45222196839,50831.78539670156,79083.44630014643
Philadelphia,Pennsylvania,PJME,2045,989780.7733605944,1767268.8827141623,2090260.4194661756,777488.1093535679,78.551546996995,1100479.6461055812,111.18418095444831,322991.53675201326,18.276309842335056,1514740.965924928,122162.08043334109,54311.52108385487,76054.31527203825,1804146.8573553262,138933.82904914528,47176.89657580083,100002.83648590314
Philadelphia,Pennsylvania,PJME,2046,980367.8679640512,1753764.732250169,2086196.0228777484,773396.8642861177,78.88843459264386,1105828.1549136972,112.79726631699913,332431.29062757944,18.955295685587956,1495178.3545339738,124561.38313626044,50380.97593081036,83644.01864912405,1782167.3555345726,150276.62234982973,43739.46527755531,110012.57971579062
Philadelphia,Pennsylvania,PJME,2047,970492.093678452,1762281.554599482,2109591.8837027354,791789.4609210301,81.58638963455272,1139099.7900242833,117.37342297212936,347310.3291032533,19.707993208961856,1479729.823440884,127151.88671509006,46739.85681997929,108659.98762352849,1762739.13502432,163444.9659874239,40602.72508920815,142805.05760178337
Philadelphia,Pennsylvania,PJME,2048,968065.7802681644,1768349.1541352158,2133114.32807894,800283.3738670514,82.66828455039126,1165048.5478107757,120.34807670694083,364765.17394372425,20.627440745552715,1469411.9913517372,129956.70121100963,43364.24688317099,125616.21468929808,1751663.4275608258,178759.79470559975,37671.83063042028,165019.275182094
Philadelphia,Pennsylvania,PJME,2049,972433.9222240328,1773243.5438553903,2156520.0455688736,800809.6216313575,82.35105782815998,1184086.123344841,121.76520134517139,383276.50171348336,21.614430969823957,1464279.6986574235,132978.46862025151,40225.191664325466,135760.18491338968,1746767.9661020902,196528.15760414914,34940.71643891544,178283.20542371905
Philadelphia,Pennsylvania,PJME,2050,979497.367861704,1791259.742409972,2197447.4827757697,811762.374548268,82.87540132143381,1217950.1149140657,124.3443989617774,406187.74036579765,22.676093854446265,1464503.7635877468,136217.30290848724,37298.913207300284,153239.76270643796,1746932.7419513238,217026.76226541615,32403.88293962319,201084.09561940658
Pittsburgh,Pennsylvania,PJMW,2027,1603108.6910768675,544586.175950377,601709.8889271399,-1058522.5151264905,-66.0293666311198,-1001398.8021497276,-62.46605783648087,57123.71297676291,10.489379918077107,482223.8066838363,19993.657527862357,39414.10669577724,2954.6050429011475,547468.1024235003,15816.805574119579,34541.109828026085,3883.8711014940473
Pittsburgh,Pennsylvania,PJMW,2028,1539102.1430715837,521349.83847507247,577633.609539628,-1017752.3045965112,-66.12636524339993,-961468.5335319557,-62.469442841081005,56283.77106455556,10.795777980709335,461547.05973271036,20036.875478278085,36563.06141110484,3202.841852979164,525683.2967044526,15774.23250325124,31956.747959983582,4219.332371940611
Pittsburgh,Pennsylvania,PJMW,2029,1506549.9665316714,503099.94462044776,566336.5958688862,-1003450.0219112237,-66.6058241812804,-940213.3706627851,-62.40837619394149,63236.65124843846,12.569401353471804,445391.8226597497,20053.995133705157,33917.922274010736,3736.2045529821835,516125.14823916496,15746.474254590006,29572.5702438029,4892.4031313284495
Pittsburgh,Pennsylvania,PJMW,2030,1455393.219742279,485829.1614106453,547828.0385102927,-969564.0583316337,-66.61870106165013,-907565.1812319864,-62.35876111836621,61998.87709964736,12.761456500393775,429944.641350746,20100.739535992972,31464.053486623478,4319.727037282903,498891.8833940874,15788.203519594028,27456.94120025834,5691.010396352834
Pittsburgh,Pennsylvania,PJMW,2031,1408367.275946535,469171.2981828959,530801.792417678,-939195.9777636391,-66.68686455615241,-877565.4835288569,-62.31084025571831,61630.49423478218,13.136032505286996,415069.20941154024,20097.594120238653,29187.546671590982,4816.947979525943,483177.38262230915,15802.549614908856,25457.31941049883,6364.540769961179
Pittsburgh,Pennsylvania,PJMW,2032,1355844.0604569844,453956.0198265052,512011.89841680444,-901888.0406304792,-66.51856706342024,-843832.1620401801,-62.23666767074734,58055.878590299224,12.788877348181716,402045.4550049721,20125.93345185419,27075.9656612626,4708.665708416283,466389.7247695722,15837.47701137477,23584.013804975268,6200.682830882186
Pittsburgh,Pennsylvania,PJMW,2033,1339843.91634235,439608.71212307835,506903.5341494696,-900235.2042192717,-67.18955792080847,-832940.3821928804,-62.16697124443649,67294.82202639122,15.30789089720099,389184.5193497481,20139.626986887997,25118.984085412823,5165.58170102944,462402.2049599926,15926.870729029026,21814.740827180947,6759.717633266981
Pittsburgh,Pennsylvania,PJMW,2034,1290575.3868787491,425431.3955605052,488672.5556989165,-865143.9913182439,-67.03552540317624,-801902.8311798326,-62.13529556915161,63241.16013841127,14.865184092746878,376523.8041648488,20195.06445232423,23304.629339636795,5407.897603695386,445228.81320727355,16107.512431963458,20275.18599061514,7061.044069064298
Pittsburgh,Pennsylvania,PJMW,2035,1250086.09034508,412058.41995501815,473873.5988116709,-838027.6703900618,-67.03759659934528,-776212.4915334091,-62.09272285552265,61815.178856652754,15.001557027617766,364561.113383525,20291.66483936738,21621.709835284528,5583.931896841268,431388.07044710894,16375.163861611101,18821.49336491701,7288.871138033843
Pittsburgh,Pennsylvania,PJMW,2036,1212714.8061151672,399438.56355946354,460229.7361305759,-813276.2425557037,-67.0624485208495,-752485.0699845913,-62.04963163557933,60791.17257111234,15.219154612762495,353325.3042635119,20418.082636421328,20060.250174262197,5634.926485268099,418680.1053807506,16727.415708988472,17471.153654718124,7351.061386118647
Pittsburgh,Pennsylvania,PJMW,2037,1178157.3424067858,387767.16471238976,447903.5374569666,-790390.1776943961,-67.08697974752305,-730253.8049498192,-61.982706270626664,60136.37274457683,15.508371573745935,342784.9691761803,20574.50943777671,18610.954642686702,5796.73145574605,406951.7216581444,17174.956675455418,16210.989499750647,7565.869623616076
Pittsburgh,Pennsylvania,PJMW,2038,1146626.0536880577,376420.79624265025,436220.1426127655,-770205.2574454074,-67.17144224728592,-710405.9110752922,-61.956198255770644,59799.346370115236,15.886302501620309,332854.98496459133,20755.830750254663,17265.302167219998,5544.678360584237,396217.19957559713,17729.816914384894,15032.889086990006,7240.237035793403
Pittsburgh,Pennsylvania,PJMW,2039,1116665.3132764357,366610.3729544649,426086.4464709536,-750054.9403219707,-67.16918054177,-690578.8668054822,-61.84295854764552,59476.07351648866,16.223238048934288,323638.0243603618,20968.148032335263,16016.51571023547,5987.684851532404,385917.488004041,18404.68592684015,13949.157458713069,7815.115081359354
Pittsburgh,Pennsylvania,PJMW,2040,1090463.9103799688,358459.2681519895,418182.05607825663,-732004.6422279794,-67.12781920246353,-672281.8543017122,-61.650995315145984,59722.787926267134,16.660969106521808,315200.80561234674,21216.394018252162,14857.529515610133,7184.539005780491,376647.1881124658,19220.426557632836,12941.247982872117,9373.19342528585
Pittsburgh,Pennsylvania,PJMW,2041,1057216.6299704844,351436.9749857298,407390.0298348441,-705779.6549847546,-66.7582816025566,-649826.6001356402,-61.46579439956239,55953.05484911433,15.921220256174331,307547.63341308275,21497.965851532208,13782.43490907746,8608.940812037332,363872.5037794636,20191.196000625936,11997.23898959755,11329.091065157056
Pittsburgh,Pennsylvania,PJMW,2042,1035772.663365919,345461.12874791224,402250.8335887008,-690311.5346180068,-66.64701232553506,-633521.8297772182,-61.16417744782735,56789.70484078856,16.43881181266816,300616.77883422974,21811.12331940197,12785.153113256434,10248.073481024087,356319.5469216093,21338.210187713023,11126.226101302076,13466.850378076368
Pittsburgh,Pennsylvania,PJMW,2043,1015569.9412189332,340808.5129150343,398754.91656314814,-674761.4283038989,-66.44165024163865,-616815.0246557851,-60.73584886880914,57946.40364811383,17.00262800141974,294475.59831356915,22157.7173052652,11859.983089799602,12315.214206400393,349575.8811163315,22686.962251949888,10320.141085062907,16171.932109803862
Pittsburgh,Pennsylvania,PJMW,2044,1003134.6174814224,337146.2971993664,397276.75014755153,-665988.320282056,-66.39072250882518,-605857.8673338708,-60.39646691238737,60130.45294818515,17.835121858873006,289217.0539039555,22541.084780355275,11001.567138116498,14386.591376939085,344530.16097199346,24268.3375638142,9551.377484520706,18926.874127223142
Pittsburgh,Pennsylvania,PJMW,2045,989780.7733605944,333946.86789059493,395227.6443192038,-655833.9054699994,-66.26052183689647,-594553.1290413906,-60.06917340116734,61280.776428608864,18.350457010031068,284622.36067268485,22954.45921104585,10205.225639468963,16164.822367395205,339002.21166008135,26105.898824170847,8864.617762824151,21254.91607212743
Pittsburgh,Pennsylvania,PJMW,2046,980367.8679640512,332961.6788268716,396506.22313476406,-647406.1891371796,-66.03706733898373,-583861.6448292872,-59.55536323745534,63544.54430789244,19.08464197194698,280946.51327681297,23405.292201395634,9466.66963196903,19143.203716694054,334872.2265105661,28237.22865447737,8218.718673299361,25178.049296421246
Pittsburgh,Pennsylvania,PJMW,2047,970492.093678452,328903.5769537605,393462.36660981807,-641588.5167246915,-66.10960778597189,-577029.7270686339,-59.45743719369424,64558.78965605755,19.628485118340215,278043.70844908745,23892.05215608354,8782.49726182233,18185.319086767235,331221.6313859265,30711.582446046326,7629.31994618492,23899.832831660275
Pittsburgh,Pennsylvania,PJMW,2048,968065.7802681644,328543.972447447,395913.3774166959,-639521.8078207173,-66.06181324202608,-572152.4028514684,-59.1026368779378,67369.40496924886,20.505445425581527,276104.9705445216,24419.08149049526,8148.214509498477,19871.70590293167,329140.4874310887,33589.26437392858,7078.599975900549,26105.025635778034
Pittsburgh,Pennsylvania,PJMW,2049,972433.9222240328,329926.2393393268,400920.5547208678,-642507.682884706,-66.0721174159824,-571513.367503165,-58.771434689985824,70994.31538154098,21.51823859893842,275140.60416427586,24986.876640141218,7558.380784281857,22240.3777506278,328220.6220360726,36927.96947746817,6565.419051940974,29206.544155386026
Pittsburgh,Pennsylvania,PJMW,2050,979497.367861704,333382.0416599185,408706.7157558081,-646115.3262017855,-65.96396758189258,-570790.6521058958,-58.27383215454298,75324.67409588961,22.59410066626443,275182.7063393985,25595.459019361682,7008.528168448262,25595.348132710045,328251.58369370626,40779.69157413924,6088.743794953242,33586.696693009406
Raleigh,North Carolina,SRCA,2027,1603108.6910768675,1633150.6905094427,1800555.1279886935,30041.99943257519,1.8739839413131039,197446.43691182602,12.31647223989497,167404.43747925083,10.250397495593681,1425495.2106738377,69133.17514824972,131633.44726787505,6888.857419479996,1620704.7946943727,55648.73917091966,115130.91141946113,9070.68270394001
Raleigh,North Carolina,SRCA,2028,1539102.1430715837,1562585.5669113968,1727196.6472092208,23483.4238398131,1.525787222474219,188094.5041376371,12.22105400764742,164611.080297824,10.534532238333282,1363959.307830574,69063.50869564772,122111.65543747802,7451.094947696859,1555698.6503566997,55144.818167267826,106520.77688465927,9832.401800594087
Raleigh,North Carolina,SRCA,2029,1506549.9665316714,1506000.0974092393,1689424.2181265322,-549.8691224320792,-0.03649856524161421,182874.2515948608,12.138611772423836,183424.12071729288,12.179555700749026,1315726.449037842,68907.46129367923,113277.53962695337,8088.647450764697,1525472.940625367,54647.48876358728,98706.85293114751,10596.93580643041
Raleigh,North Carolina,SRCA,2030,1455393.219742279,1452480.8449535312,1632371.4978345616,-2912.3747887478676,-0.20010913540352968,176978.2780922826,12.160169203180834,179890.65288103046,12.385061979029793,1269561.53730113,68867.93101009574,105082.21986187465,8969.156780430973,1474586.4166346411,54354.98870042583,91602.6738716771,11827.418627817615
Raleigh,North Carolina,SRCA,2031,1408367.275946535,1400116.0520086067,1577950.8970098638,-8251.223937928211,-0.5858716031571191,169583.6210633288,12.04115034193443,177834.84500125702,12.701436052114046,1225049.4399772366,68652.98818924034,97479.24557389863,8934.378268231061,1427243.544165266,53941.561755600094,84952.24596246144,11813.545126536133
Raleigh,North Carolina,SRCA,2032,1355844.0604569844,1351054.9677328935,1517582.1355798268,-4789.092724090908,-0.353218549519386,161738.07512284233,11.928958487182431,166527.16784693324,12.325713744006308,1186228.3507986364,68534.6329647554,90427.08301392144,5864.900955580135,1377609.8281380455,53580.736844536135,78658.74744218288,7732.823155062299
Raleigh,North Carolina,SRCA,2033,1339843.91634235,1304880.4033095525,1497700.6739095307,-34963.51303279749,-2.609521348445172,157856.7575671808,11.781727381956186,192820.27059997828,14.77685388721683,1147338.8043339567,68353.89206242895,83891.24463866216,5296.462274504839,1364684.50211755,53286.05720708374,72793.98593265485,6936.128652242009
Raleigh,North Carolina,SRCA,2034,1290575.3868787491,1260752.1297772336,1441413.108024332,-29823.25710151554,-2.310849672535826,150837.72114558285,11.687633491165766,180660.9782470984,14.329619120216751,1109178.7421098342,68305.93953019459,77831.74488653621,5435.703250668757,1313475.789525552,53199.2270570417,67633.3081455198,7104.783296218674
Raleigh,North Carolina,SRCA,2035,1250086.09034508,1219139.1924242375,1394945.7273131204,-30946.897920842515,-2.4755813347462956,144859.63696804037,11.587972867376886,175806.5348888829,14.420546561159647,1072990.3562998683,68382.71684701448,72211.20659698096,5554.9126803736635,1271603.331157922,53298.075405904965,62785.86071375099,7258.460035542358
Raleigh,North Carolina,SRCA,2036,1212714.8061151672,1180985.8709683232,1353391.603883664,-31728.935146844015,-2.6163558807767067,140676.79776849668,11.600155045450736,172405.7329153407,14.598458555137533,1038852.686879333,68551.43177547364,66996.31438753457,6585.437925982141,1232928.5569771782,53577.98798679882,58285.70361670171,8599.355302985055
Raleigh,North Carolina,SRCA,2037,1178157.3424067858,1143101.4806138803,1312505.1934740045,-35055.86179290549,-2.975482181462453,134347.8510672187,11.403218078900029,169403.7128601242,14.819656498839388,1006647.2498971822,68812.20108032683,62156.022854258525,5486.006782112725,1197200.4616524398,54059.40508882386,54077.57326628543,7167.753466455577
Raleigh,North Carolina,SRCA,2038,1146626.0536880577,1109636.965825107,1277904.2003843586,-36989.08786295075,-3.225906802307295,131278.14669630094,11.449081090914708,168267.2345592517,15.164169880924169,976107.5681931084,69149.65156005326,57661.87370259933,6717.872369346055,1164211.0027395955,54765.21662126316,50146.49190084805,8781.489122651965
Raleigh,North Carolina,SRCA,2039,1116665.3132764357,1077011.5389674858,1242968.5475756752,-39653.77430894994,-3.5510885703614106,126303.23429923947,11.310751108463284,165957.0086081894,15.409027907657313,947523.7451840277,69581.86326242697,53491.2332894317,6414.697231599419,1132334.608417394,55721.65263945284,46530.879484881174,8381.407033946984
Raleigh,North Carolina,SRCA,2040,1090463.9103799688,1046762.5750048857,1211217.1685339827,-43701.335375083145,-4.007591169143374,120753.25815401389,11.07356758940677,164454.59352909704,15.710782698581813,921059.1197758706,70126.4505199083,49620.50372268106,5956.500986425718,1103291.0076359925,56977.57070656658,43169.32563650409,7779.264554919599
Raleigh,North Carolina,SRCA,2041,1057216.6299704844,1020815.637159825,1172158.7587215002,-36400.99281065946,-3.4430968808801006,114942.12875101576,10.87214535721262,151343.12156167522,14.825705646785664,896709.8198740848,70772.28375604044,46029.95147981728,7303.58204988234,1063976.374879079,58553.592133976126,40002.9066307995,9625.885077645871
Raleigh,North Carolina,SRCA,2042,1035772.663365919,996800.7802168599,1147922.7392594037,-38971.88314905914,-3.7625904339291396,112150.07589348464,10.827672891948502,151121.95904254378,15.160698310214634,874262.2033481055,71513.07363349196,42699.274935637644,8326.228299624698,1039371.1504024356,60489.484769788134,37106.39020405228,10955.713883127848
Raleigh,North Carolina,SRCA,2043,1015569.9412189332,974929.8703959408,1126293.4643323268,-40640.07082299236,-4.001700835514519,110723.52311339357,10.902599478328215,151363.59393638594,15.525587894328623,853868.7000390245,72354.89488060391,39609.43402064435,9096.841455668084,1017076.4705519802,62837.77095616181,34417.936929543815,11961.285894640867
Raleigh,North Carolina,SRCA,2044,1003134.6174814224,954719.9440169191,1108805.0966870207,-48414.673464503256,-4.826338621037557,105670.47920559836,10.53402777295295,154085.1526701016,16.139303848812336,835731.8428315854,73309.157898954,36742.535329220074,8936.407957159612,999516.4398245312,65663.96798814829,31852.06330008345,11772.625574257894
Raleigh,North Carolina,SRCA,2045,989780.7733605944,936934.2291279893,1090660.519162335,-52846.54423260514,-5.339217092808917,100879.74580174056,10.192130269334733,153726.2900343457,16.407372604736594,819275.7690835888,74349.27857321547,34082.95008278668,9226.231388398237,979947.6599238749,69000.24135656419,29566.398527882116,12146.219354013845
Raleigh,North Carolina,SRCA,2046,980367.8679640512,921872.9618206003,1077429.7925350876,-58494.90614345088,-5.966628247917629,97061.92457103636,9.900561589457917,155556.83071448724,16.87399860467533,805062.4317320016,75502.16692073327,31616.354200809466,9692.008967055914,964323.8409732486,72933.179550194,27408.270622430253,12764.501389214787
Raleigh,North Carolina,SRCA,2047,970492.093678452,912269.4673445906,1070225.0686804492,-58222.62633386138,-5.999289093966794,99732.9750019972,10.27653657887925,157955.60133585858,17.31457721539574,792713.8422130445,76761.0116605774,29331.386326160373,13463.227144808247,949507.8677108863,77556.22247105582,25444.49558556984,17716.4829129372
Raleigh,North Carolina,SRCA,2048,968065.7802681644,903713.3957382522,1066160.28429671,-64352.384529912146,-6.64752187729287,98094.50402854569,10.133041166001394,162446.88855845784,17.97548750793424,782634.749811477,78140.10560312739,27213.03753608391,15725.502787563883,938874.4904880519,82993.66996692412,23606.620670556695,20685.50317117734
Raleigh,North Carolina,SRCA,2049,972433.9222240328,895209.4452747498,1062582.6633011461,-77224.47694928304,-7.941359837865856,90148.74107711331,9.27042331790895,167373.21802639635,18.69654290511062,774826.3084408508,79640.08388235523,25243.137592279403,15499.915359264347,930946.3284278952,89359.21264315135,21897.35433251092,20379.76789758855
Raleigh,North Carolina,SRCA,2050,979497.367861704,896476.0625900698,1071789.7287144389,-83021.30527163413,-8.475908970830025,92292.36085273488,9.422420506776259,175313.66612436902,19.55586695955477,769298.4167321743,81260.28593167376,23406.764745620687,22510.595180601056,925152.0333039351,96755.31053135784,20307.57995366632,29574.804925479493
Rochester,New York,NYUP,2027,1603108.6910768675,451841.9593849438,501971.9663123897,-1151266.7316919237,-71.81463977458542,-1101136.724764478,-68.6875899864783,50130.00692744588,11.094588691073277,410411.36062986974,13879.871063340925,26885.879532271545,664.848159461654,466376.94437947863,11159.248633283505,23561.820769282233,873.9525303453618
Rochester,New York,NYUP,2028,1539102.1430715837,432933.10152157355,482468.151991014,-1106169.0415500102,-71.87106109425788,-1056633.9910805696,-68.65262294884775,49535.050469440466,11.441733213594913,393259.42901158106,14012.339439834583,24941.071784720454,720.2612854374373,448339.3376004169,11381.034699594844,21798.92804693033,948.8516440719516
Rochester,New York,NYUP,2029,1506549.9665316714,418057.666705994,473480.22026157763,-1088492.2998256774,-72.25066038344336,-1033069.7462700937,-68.57188737313453,55422.55355558364,13.257155165285,380014.4596720172,14124.884590378284,23136.720547359328,781.6018962391905,440638.5062940669,11645.65043075561,20172.588641206145,1023.4748955489282
Rochester,New York,NYUP,2030,1455393.219742279,404046.0814279344,458486.78670480184,-1051347.1383143447,-72.23801265890995,-996906.4330374772,-68.49739434776323,54440.70527686743,13.473885227266452,367395.1123574684,14251.410066618533,21462.84217901454,936.7168248329616,426535.7884836048,11987.487050154245,18729.436623611182,1234.074547431613
Rochester,New York,NYUP,2031,1408367.275946535,390491.1070120397,444686.91943925887,-1017876.1689344952,-72.27348904783388,-963680.3565072761,-68.425358425032,54195.81242721918,13.878885192012378,355300.4389813436,14344.660251665346,19909.94924005276,936.0585389779945,413757.22027560376,12327.485389957224,17365.41761984319,1236.7961538546763
Rochester,New York,NYUP,2032,1355844.0604569844,378571.50654758443,430275.0379138933,-977272.5539094,-72.07853634583998,-925569.0225430911,-68.26515301701657,51703.53136630886,13.657533774219747,344567.8915691737,14465.50995151148,18469.55854175479,1068.5464851444433,400084.2503305369,12696.091060207027,16087.56374823352,1407.1327749157956
Rochester,New York,NYUP,2033,1339843.91634235,367445.1481518836,427057.24269309564,-972398.7681904663,-72.5755258750605,-912786.6736492543,-68.12634386108776,59612.09454121202,16.223399558012762,334511.3022604892,14581.68457870144,17134.626069447633,1217.5352432453892,397390.9367017346,13192.356015244031,14880.6745370218,1593.275439095209
Rochester,New York,NYUP,2034,1290575.3868787491,356485.1952701023,413063.6150978639,-934090.1916086469,-72.3778092396245,-877511.7717808853,-67.99384063128181,56578.419827761594,15.871183594284515,324492.6519375614,14732.240783910127,15896.984848748201,1363.3176998825325,383619.5697630394,13833.488558860423,13830.484913577431,1780.0718623865744
Rochester,New York,NYUP,2035,1250086.09034508,346417.10202414106,402298.40106584894,-903668.988320939,-72.28854038936517,-847787.689279231,-67.81834433860499,55881.29904170788,16.13121832472741,315158.7528086275,14919.604346024866,14749.00066618717,1589.7442033015773,372762.7352487936,14621.66057087229,12838.865209669271,2075.140036513749
Rochester,New York,NYUP,2036,1212714.8061151672,337112.0604173216,392735.2401226171,-875602.7456978456,-72.201868178947,-819979.5659925501,-67.61520201268819,55623.17970529548,16.499907964265,306540.0522994209,15132.888372495445,13683.86891869419,1755.2508267111477,362975.24989881995,15552.425630237714,11917.746508279564,2289.818085279822
Rochester,New York,NYUP,2037,1178157.3424067858,328676.6911064178,384426.4351979191,-849480.651300368,-72.10247907677729,-793730.9072088667,-67.37053521114609,55749.744091501285,16.961879439589108,298635.2697391626,15372.481082575945,12695.248641965381,1973.6916427139297,354146.70947956975,16645.53162596917,11058.140024670682,2576.054067709502
Rochester,New York,NYUP,2038,1146626.0536880577,321090.0947703165,377474.0732922012,-825535.9589177412,-71.99696503166413,-769151.9803958565,-67.07958343715659,56383.97852188471,17.560173745695124,291386.59974678635,15633.750946469865,11777.32728383456,2292.416793225717,346302.8376057942,17923.287099244477,10254.512378891877,2993.4362082706466
Rochester,New York,NYUP,2039,1116665.3132764357,314390.8041632198,371366.54747820034,-802274.5091132158,-71.84556550424604,-745298.7657982353,-66.74325394879827,56975.74331498053,18.12258582646103,284894.28924292827,15922.344750856771,10925.481966035812,2648.688203399016,338986.48704674374,19407.74022295808,9515.257313996855,3457.062894501644
Rochester,New York,NYUP,2040,1090463.9103799688,308530.3552613944,366482.09747258684,-781933.5551185744,-71.7065046972634,-723981.8129073819,-66.39209294465441,57951.74221119244,18.78315738563044,279248.53692533664,16241.425845772555,10134.892864301808,2905.49962598343,332732.6965787101,21131.064012884864,8827.723458261948,3790.6134227299435
Rochester,New York,NYUP,2041,1057216.6299704844,303764.09855849325,359387.02416085906,-753452.5314119912,-71.26756334063968,-697829.6058096254,-66.00630240077736,55622.92560236581,18.311224356770055,274469.43664402474,16590.183190446263,9401.529444444597,3302.949279577629,323732.66741151083,23124.002440271,8183.778581711435,4346.575727365752
Rochester,New York,NYUP,2042,1035772.663365919,299901.6847984691,357239.8590083578,-735870.9785674498,-71.04560726444664,-678532.8043575613,-65.5098197081736,57338.174209888675,19.11899036126434,270534.6401616151,16967.5359589664,8721.245138393226,3678.263539494372,319390.35241504724,25426.3246374352,7589.627158554178,4833.554797321215
Rochester,New York,NYUP,2043,1015569.9412189332,297874.08213767834,357521.3949788595,-717695.8590812548,-70.6692695354732,-658048.5462400736,-64.79598494715725,59647.31284118118,20.024337939415624,267547.5340062862,17374.92113049498,8090.151048413653,4861.475952483546,316015.2511995932,28082.448760142703,7039.765536504595,6383.929482619014
Rochester,New York,NYUP,2044,1003134.6174814224,296438.656195066,359265.6675201766,-706695.9612863564,-70.44876619457749,-643868.9499612458,-64.18569738703788,62827.01132511062,21.19393338626136,265658.46436565294,17814.715149892567,7504.59248067362,5460.884198846894,314421.1662578041,31144.847354507543,6515.362288893063,7184.291618971906
Rochester,New York,NYUP,2045,989780.7733605944,296129.35578356974,361762.02947926975,-693651.4175770247,-70.08131863603249,-628018.7438813247,-63.45028725391562,65632.67369570001,22.163514833587982,264610.69601657306,18283.711073763254,6961.377287076957,6273.571406156473,312799.87191709876,34666.22253434216,6046.897044008339,8249.0379838205
Rochester,New York,NYUP,2046,980367.8679640512,297247.3977355871,366572.5364814357,-683120.4702284641,-69.6800142631269,-613795.3314826156,-62.60867492090455,69325.13874584861,23.32237027942494,264811.32492728054,18786.5468144487,6457.5798016044255,7191.946192253355,312801.4994310188,38705.54396784316,5606.30440937106,9459.188673202692
Rochester,New York,NYUP,2047,970492.093678452,299554.68177472515,372922.89839504706,-670937.4119037269,-69.13373290457996,-597569.1952834049,-61.57383446767103,73368.21662032191,24.492428622930753,266082.4474703695,19322.86780845732,5990.879488819113,8158.487007079182,313642.105492353,43354.34845160776,5204.252847071643,10722.191604014744
Rochester,New York,NYUP,2048,968065.7802681644,303481.3564448467,382114.2380441406,-664584.4238233176,-68.65075053466107,-585951.5422240237,-60.52807093973603,78632.8815992939,25.91028408480976,268744.14738919836,19896.026363562374,5558.2108049896315,9282.971887096377,316373.1489990025,48717.66625523877,4828.585553851776,12194.837236047582
Rochester,New York,NYUP,2049,972433.9222240328,308927.035483261,393775.4052532712,-663506.8867407718,-68.23156531019397,-578658.5169707616,-59.50620435446391,84848.36977001023,27.46550480351458,272833.43702730595,20506.872847884868,5155.862513738263,10430.86309433187,320699.14229429665,54899.703287740434,4478.5250892994945,13698.03458193468
Rochester,New York,NYUP,2050,979497.367861704,316503.32801115327,408606.15994930995,-662994.0398505507,-67.68716911387958,-570891.2079123941,-58.2840982164843,92102.83193815668,29.100114844577895,278460.81601786305,21155.76567598667,4780.786876380478,12105.959440923036,326572.76058688335,61994.36539744489,4153.366545575355,15885.66741940637
Savannah,Georgia,SRSE,2027,1603108.6910768675,468651.4595962189,516657.5557150725,-1134457.2314806487,-70.76608328525695,-1086451.135361795,-67.77152050944129,48006.0961188536,10.24345387939573,408372.52876395767,17783.638040868227,39358.21464971991,3137.078141673094,463279.49675300287,14823.431881819286,34423.97975982286,4130.647320427538
